日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,
2017-12-12 00:00:00,'603088,宁波精达,41.77,41.95,41.03,41.57,41.81,-0.04,-0.0957,0.1979,158300,6609861,3341600000,3341600000,
2017-12-11 00:00:00,'603088,宁波精达,41.81,42.19,41.62,41.84,41.84,-0.03,-0.0717,0.0684,54700,2289872,3344800000,3344800000,
2017-12-08 00:00:00,'603088,宁波精达,41.84,42.5,40.16,42.49,41.89,-0.05,-0.1194,0.3049,243900,10194902,3347200000,3347200000,
2017-12-07 00:00:00,'603088,宁波精达,41.89,41.99,41.6,41.6,41.87,0.02,0.0478,0.2989,239100,10007526,3351200000,3351200000,
2017-12-06 00:00:00,'603088,宁波精达,41.87,41.91,41.52,41.69,41.81,0.06,0.1435,0.1136,90900,3798400,3349600000,3349600000,
2017-12-05 00:00:00,'603088,宁波精达,41.81,42.38,41.71,41.78,41.8,0.01,0.0239,0.1541,123300,5166117,3344800000,3344800000,
2017-12-04 00:00:00,'603088,宁波精达,41.8,42.49,41.12,41.9,41.92,-0.12,-0.2863,1.1803,944200,39460824,3344000000,3344000000,
2017-12-01 00:00:00,'603088,宁波精达,41.92,42,41.34,41.75,42,-0.08,-0.1905,1.8009,1440700,60013370,3353600000,3353600000,
2017-11-30 00:00:00,'603088,宁波精达,42,42,41.01,41.55,41.98,0.02,0.0476,1.4785,1182800,48972476,3360000000,3360000000,
2017-11-29 00:00:00,'603088,宁波精达,41.98,42.62,41.5,41.5,42.35,-0.37,-0.8737,0.7963,637000,26704406,3358400000,3358400000,
2017-11-28 00:00:00,'603088,宁波精达,42.35,42.38,41.32,41.32,42.36,-0.01,-0.0236,0.7845,627600,26258449,3388000000,3388000000,
2017-11-27 00:00:00,'603088,宁波精达,42.36,42.38,39.61,42,42.36,0,0,1.0536,842900,34830619,3388800000,3388800000,
2017-11-24 00:00:00,'603088,宁波精达,42.36,42.99,41.32,42.99,42.95,-0.59,-1.3737,0.517,413615,17553195,3388800000,3388800000,
2017-11-23 00:00:00,'603088,宁波精达,42.95,43.66,42.5,43.3,43.78,-0.83,-1.8958,1.4973,1197800,51342426,3436000000,3436000000,
2017-11-22 00:00:00,'603088,宁波精达,43.78,44.23,42.88,43.5,43.77,0.01,0.0228,0.8344,667525,29233943,3502400000,3502400000,
2017-11-21 00:00:00,'603088,宁波精达,43.77,44.28,42.9,43.84,44.28,-0.51,-1.1518,1.1743,939415,41150383,3501600000,3501600000,
2017-11-20 00:00:00,'603088,宁波精达,44.28,44.49,42.8,43.6,43.96,0.32,0.7279,1.259,1007215,44454252,3542400000,3542400000,
2017-11-17 00:00:00,'603088,宁波精达,43.96,44.25,40.66,42.3,42.13,1.83,4.3437,2.2771,1821701,78011309,3516800000,3516800000,
2017-11-16 00:00:00,'603088,宁波精达,42.13,43.5,42,43.29,42.52,-0.39,-0.9172,0.2029,162330,6864076,3370400000,3370400000,
2017-11-15 00:00:00,'603088,宁波精达,42.52,42.63,42,42.62,42.58,-0.06,-0.1409,0.2373,189850,8039331,3401600000,3401600000,
2017-11-14 00:00:00,'603088,宁波精达,42.58,43.47,42.42,42.42,42.62,-0.04,-0.0939,0.2944,235500,10096145,3406400000,3406400000,
2017-11-13 00:00:00,'603088,宁波精达,42.62,43.89,42.19,43.7,43.95,-1.33,-3.0262,0.371,296830,12896484,3409600000,3409600000,
2017-11-10 00:00:00,'603088,宁波精达,43.95,44.89,43.92,44.5,44.89,-0.94,-2.094,0.7864,196600,8735774,3516000000,1098750000,
2017-11-09 00:00:00,'603088,宁波精达,44.89,44.95,43.51,44.1,44.15,0.74,1.6761,2.4508,612700,27120782,3591200000,1122250000,
2017-11-08 00:00:00,'603088,宁波精达,44.15,45.01,43.82,44.21,44.93,-0.78,-1.736,4.1728,1043200,46567908,3532000000,1103750000,
2017-11-07 00:00:00,'603088,宁波精达,44.93,45.18,43.69,44.56,44.56,0.37,0.8303,4.9988,1249695,55796064,3594400000,1123250000,
2017-11-06 00:00:00,'603088,宁波精达,44.56,45.03,43.24,44.75,43.63,0.93,2.1316,7.6799,1919969,85586608,3564800000,1114000000,
2017-11-03 00:00:00,'603088,宁波精达,43.63,43.88,42.85,43.2,43.11,0.52,1.2062,1.3556,338910,14686605,3490400000,1090750000,
2017-11-02 00:00:00,'603088,宁波精达,43.11,43.25,42.56,42.99,42.99,0.12,0.2791,0.7452,186310,8013049,3448800000,1077750000,
2017-11-01 00:00:00,'603088,宁波精达,42.99,43.4,42.5,43.12,43.12,-0.13,-0.3015,1.7409,435230,18733981,3439200000,1074750000,
2017-10-31 00:00:00,'603088,宁波精达,43.12,43.18,40.71,40.86,41.2,1.92,4.6602,4.42,1105000,46913231,3449600000,1078000000,
2017-10-30 00:00:00,'603088,宁波精达,41.2,41.8,40.66,41.22,41.5,-0.3,-0.7229,2.1153,528823,21802326,3296000000,1030000000,
2017-10-27 00:00:00,'603088,宁波精达,41.5,41.96,41.28,41.28,41.67,-0.17,-0.408,1.296,324000,13472954,3320000000,1037500000,
2017-10-26 00:00:00,'603088,宁波精达,41.67,42.2,41.41,42.2,42.18,-0.51,-1.2091,2.9304,732600,30646965,3333600000,1041750000,
2017-10-25 00:00:00,'603088,宁波精达,42.18,42.56,41.5,42.16,42.61,-0.43,-1.0092,2.0896,522400,21890054,3374400000,1054500000,
2017-10-24 00:00:00,'603088,宁波精达,42.61,44.31,42.49,44.31,44.27,-1.66,-3.7497,3.1792,794801,34167186,3408800000,1065250000,
2017-10-23 00:00:00,'603088,宁波精达,44.27,44.38,42.36,43,42.96,1.31,3.0493,12.5119,3127987,136186898,3541600000,1106750000,
2017-10-20 00:00:00,'603088,宁波精达,42.96,43.4,41.7,41.7,42.24,0.72,1.7045,9.4255,2356384,100888843,3436800000,1074000000,
2017-10-19 00:00:00,'603088,宁波精达,42.24,42.75,41.52,42.3,42.2,0.04,0.0948,2.2487,562185,23729375,3379200000,1056000000,
2017-10-18 00:00:00,'603088,宁波精达,42.2,42.21,40.7,42.2,41.27,0.93,2.2535,5.0725,1268130,52999466,3376000000,1055000000,
2017-10-17 00:00:00,'603088,宁波精达,41.27,41.42,39,39.76,39.89,1.38,3.4595,4.1964,1049097,42831742,3301600000,1031750000,
2017-10-16 00:00:00,'603088,宁波精达,39.89,40.17,38.3,39.62,39.85,0.04,0.1004,3.3711,842781,33100776,3191200000,997250000,
2017-10-13 00:00:00,'603088,宁波精达,39.85,41.29,39.52,40.62,41.13,-1.28,-3.1121,8.6095,2152376,86200883,3188000000,996250000,
2017-10-12 00:00:00,'603088,宁波精达,41.13,42,39.97,40.4,39.97,1.16,2.9022,7.2379,1809487,74519307,3290400000,1028250000,
2017-10-11 00:00:00,'603088,宁波精达,39.97,40.37,39.81,40.37,40.25,-0.28,-0.6957,0.7808,195200,7799464,3197600000,999250000,
2017-10-10 00:00:00,'603088,宁波精达,40.25,40.8,40.1,40.15,40.15,0.1,0.2491,0.5336,133400,5386412,3220000000,1006250000,
2017-10-09 00:00:00,'603088,宁波精达,40.15,41.4,40.06,41.4,40.6,-0.45,-1.1084,0.6741,168536,6791462,3212000000,1003750000,
2017-09-29 00:00:00,'603088,宁波精达,40.6,40.98,40.15,40.98,40.84,-0.24,-0.5877,0.7532,188300,7623715,3248000000,1015000000,
2017-09-28 00:00:00,'603088,宁波精达,40.84,41.18,40.3,41.18,41.1,-0.26,-0.6326,0.5664,141600,5771247,3267200000,1021000000,
2017-09-27 00:00:00,'603088,宁波精达,41.1,41.17,40.6,41.17,41,0.1,0.2439,0.3192,79800,3258586,3288000000,1027500000,
2017-09-26 00:00:00,'603088,宁波精达,41,41.54,40.1,40.6,41,0,0,0.4243,106077,4324856,3280000000,1025000000,
2017-09-25 00:00:00,'603088,宁波精达,41,41.68,40.55,40.93,41.26,-0.26,-0.6302,1.0935,273376,11186862,3280000000,1025000000,
2017-09-22 00:00:00,'603088,宁波精达,41.26,41.85,40.81,40.81,41.2,0.06,0.1456,4.3924,1098100,45188163,3300800000,1031500000,
2017-09-21 00:00:00,'603088,宁波精达,41.2,41.84,41,41.6,41.95,-0.75,-1.7878,3.4562,864039,35835293,3296000000,1030000000,
2017-09-20 00:00:00,'603088,宁波精达,41.95,42.2,40.29,40.37,40.52,1.43,3.5291,1.6822,420549,17276333,3356000000,1048750000,
2017-09-19 00:00:00,'603088,宁波精达,40.52,40.9,40.12,40.57,40.57,-0.05,-0.1232,2.5448,636190,25698110,3241600000,1013000000,
2017-09-18 00:00:00,'603088,宁波精达,40.57,41.38,40.05,41.12,41.53,-0.96,-2.3116,1.7912,447800,18110741,3245600000,1014250000,
2017-09-15 00:00:00,'603088,宁波精达,41.53,41.59,41.18,41.57,41.27,0.26,0.63,5.2613,1315327,54360594,3322400000,1038250000,
2017-09-14 00:00:00,'603088,宁波精达,41.27,41.69,41.21,41.53,41.51,-0.24,-0.5782,1.4001,350023,14474318,3301600000,1031750000,
2017-09-13 00:00:00,'603088,宁波精达,41.51,41.65,41.01,41.65,41.55,-0.04,-0.0963,0.78,195011,8083749,3320800000,1037750000,
2017-09-12 00:00:00,'603088,宁波精达,41.55,42.28,41.01,41.91,41.91,-0.36,-0.859,2.0438,510949,21241770,3324000000,1038750000,
2017-09-11 00:00:00,'603088,宁波精达,41.91,42.38,41.8,42.31,42.33,-0.42,-0.9922,2.0289,507223,21335170,3352800000,1047750000,
2017-09-08 00:00:00,'603088,宁波精达,42.33,42.4,41.51,41.51,42.09,0.24,0.5702,4.9046,1226142,51411338,3386400000,1058250000,
2017-09-07 00:00:00,'603088,宁波精达,42.09,42.57,42.02,42.48,42.34,-0.25,-0.5905,2.3542,588559,24776332,3367200000,1052250000,
2017-09-06 00:00:00,'603088,宁波精达,42.34,42.64,41.52,41.52,42.04,0.3,0.7136,1.6776,419411,17721029,3387200000,1058500000,
2017-09-05 00:00:00,'603088,宁波精达,42.04,43.3,42,42.7,42.57,-0.53,-1.245,4.8781,1219517,51617705,3363200000,1051000000,
2017-09-04 00:00:00,'603088,宁波精达,42.57,43.5,41,41,41.26,1.31,3.175,2.7195,679884,29014523,3405600000,1064250000,
2017-09-01 00:00:00,'603088,宁波精达,41.26,41.68,40.78,40.96,40.98,0.28,0.6833,1.7386,434651,17987560,3300800000,1031500000,
2017-08-31 00:00:00,'603088,宁波精达,40.98,41.2,38.8,39.6,39.93,1.05,2.6296,8.5382,2134538,85026129,3278400000,1024500000,
2017-08-30 00:00:00,'603088,宁波精达,39.93,40.46,39.2,40.1,40.1,-0.17,-0.4239,3.0252,756300,30279078,3194400000,998250000,
2017-08-29 00:00:00,'603088,宁波精达,40.1,40.49,39.87,40.17,40.15,-0.05,-0.1245,1.992,498000,19997642,3208000000,1002500000,
2017-08-28 00:00:00,'603088,宁波精达,40.15,40.48,39.66,39.66,39.72,0.43,1.0826,2.1892,547300,21910389,3212000000,1003750000,
2017-08-25 00:00:00,'603088,宁波精达,39.72,41.4,39.6,39.91,39.92,-0.2,-0.501,3.3639,840971,33782063,3177600000,993000000,
2017-08-24 00:00:00,'603088,宁波精达,39.92,39.97,38.9,39.38,39.37,0.55,1.397,3.3371,834270,33025978,3193600000,998000000,
2017-08-23 00:00:00,'603088,宁波精达,39.37,39.5,38.52,38.8,38.87,0.5,1.2863,3.8308,957711,37487785,3149600000,984250000,
2017-08-22 00:00:00,'603088,宁波精达,38.87,39,38.42,39,39,-0.13,-0.3333,2.5568,639201,24777200,3109600000,971750000,
2017-08-21 00:00:00,'603088,宁波精达,39,39.29,38.26,38.71,38.72,0.28,0.7231,2.7997,699923,27203295,3120000000,975000000,
2017-08-18 00:00:00,'603088,宁波精达,38.72,38.98,37.03,37.46,37.82,0.9,2.3797,3.5728,893200,34326619,3097600000,968000000,
2017-08-17 00:00:00,'603088,宁波精达,37.82,37.9,37.4,37.67,37.67,0.15,0.3982,2.4916,622900,23463360,3025600000,945500000,
2017-08-16 00:00:00,'603088,宁波精达,37.67,37.87,37.41,37.45,37.72,-0.05,-0.1326,6.115,1528744,57554684,3013600000,941750000,
2017-08-15 00:00:00,'603088,宁波精达,37.72,37.99,36.6,37.52,37.74,-0.02,-0.053,4.6625,1165628,43669370,3017600000,943000000,
2017-08-14 00:00:00,'603088,宁波精达,37.74,37.81,37.09,37.67,37.34,0.4,1.0712,4.2645,1066135,40099163,3019200000,943500000,
2017-08-11 00:00:00,'603088,宁波精达,37.34,37.41,36.02,36.19,36.37,0.97,2.667,3.5699,892467,32838288,2987200000,933500000,
2017-08-10 00:00:00,'603088,宁波精达,36.37,36.57,36.19,36.4,36.44,-0.07,-0.1921,1.9112,477803,17375572,2909600000,909250000,
2017-08-09 00:00:00,'603088,宁波精达,36.44,36.59,35.82,35.96,36.22,0.22,0.6074,2.32,580000,21102377,2915200000,911000000,
2017-08-08 00:00:00,'603088,宁波精达,36.22,36.8,35.27,35.89,36.25,-0.03,-0.0828,2.5548,638708,22899217,2897600000,905500000,
2017-08-07 00:00:00,'603088,宁波精达,36.25,37.17,34.83,35.08,35.06,1.19,3.3942,3.8159,953984,34691420,2900000000,906250000,
2017-08-04 00:00:00,'603088,宁波精达,35.06,35.68,35.02,35.44,35.44,-0.38,-1.0722,1.2368,309201,10878423,2804800000,876500000,
2017-08-03 00:00:00,'603088,宁波精达,35.44,35.87,35.04,35.04,35.22,0.22,0.6246,0.7427,185671,6605047,2835200000,886000000,
2017-08-02 00:00:00,'603088,宁波精达,35.22,36.1,35.03,36.1,35.59,-0.37,-1.0396,0.7731,193271,6829752,2817600000,880500000,
2017-08-01 00:00:00,'603088,宁波精达,35.59,35.6,35.11,35.12,35.28,0.31,0.8787,4.2856,1071398,37798036,2847200000,889750000,
2017-07-31 00:00:00,'603088,宁波精达,35.28,35.93,35,35.53,35.76,-0.48,-1.3423,1.4911,372782,13157751,2822400000,882000000,
2017-07-28 00:00:00,'603088,宁波精达,35.76,36.49,35.72,36.49,36.27,-0.51,-1.4061,1.0489,262233,9441432,2860800000,894000000,
2017-07-27 00:00:00,'603088,宁波精达,36.27,36.6,35.35,35.79,36.04,0.23,0.6382,1.4152,353808,12795281,2901600000,906750000,
2017-07-26 00:00:00,'603088,宁波精达,36.04,36.47,35.73,36,35.72,0.32,0.8959,0.9665,241619,8684297,2883200000,901000000,
2017-07-25 00:00:00,'603088,宁波精达,35.72,35.91,35.4,35.72,35.72,0,0,1.2862,321548,11454208,2857600000,893000000,
2017-07-24 00:00:00,'603088,宁波精达,35.72,36.75,35.6,36.5,36.46,-0.74,-2.0296,1.8124,453088,16230827,2857600000,893000000,
2017-07-21 00:00:00,'603088,宁波精达,36.46,37.27,36.33,37,37.52,-1.06,-2.8252,2.6714,667846,24454241,2916800000,911500000,
2017-07-20 00:00:00,'603088,宁波精达,37.52,38.35,37.23,37.74,37.79,-0.27,-0.7145,4.4829,1120734,42453448,3001600000,938000000,
2017-07-19 00:00:00,'603088,宁波精达,37.79,38.97,35.2,35.95,35.43,2.36,6.661,6.3208,1580191,59698227,3023200000,944750000,
2017-07-18 00:00:00,'603088,宁波精达,35.43,35.66,34.55,35,35.66,-0.23,-0.645,0.7794,194853,6854435,2834400000,885750000,
2017-07-17 00:00:00,'603088,宁波精达,35.66,36.42,33,35.58,36.3,-0.64,-1.7631,2.9591,739766,25920011,2852800000,891500000,
2017-07-14 00:00:00,'603088,宁波精达,36.3,36.4,35.97,36.4,36.43,-0.13,-0.3568,0.6679,166965,6038463,2904000000,907500000,
2017-07-13 00:00:00,'603088,宁波精达,36.43,36.82,36.14,36.78,36.79,-0.36,-0.9785,2.7985,699617,25405600,2914400000,910750000,
2017-07-12 00:00:00,'603088,宁波精达,36.79,36.99,35.3,36.04,36.11,0.68,1.8831,2.2363,559067,20121083,2943200000,919750000,
2017-07-11 00:00:00,'603088,宁波精达,36.11,36.5,35.12,35.6,35.97,0.14,0.3892,3.0795,769886,27512098,2888800000,902750000,
2017-07-10 00:00:00,'603088,宁波精达,35.97,37.69,35.78,37.69,37.18,-1.21,-3.2544,3.2903,822587,30260521,2877600000,899250000,
2017-07-07 00:00:00,'603088,宁波精达,37.18,37.68,37.1,37.3,37.42,-0.24,-0.6414,1.3228,330700,12352054,2974400000,929500000,
2017-07-06 00:00:00,'603088,宁波精达,37.42,38.15,37.22,38.15,37.64,-0.22,-0.5845,2.4268,606707,22844026,2993600000,935500000,
2017-07-05 00:00:00,'603088,宁波精达,37.64,37.98,37.19,37.5,37.53,0.11,0.2931,1.7584,439610,16509665,3011200000,941000000,
2017-07-04 00:00:00,'603088,宁波精达,37.53,38,37.2,37.38,37.51,0.02,0.0533,1.7784,444600,16700300,3002400000,938250000,
2017-07-03 00:00:00,'603088,宁波精达,37.51,37.57,36.13,36.61,36.81,0.7,1.9017,1.7595,439871,16378092,3000800000,937750000,
2017-06-30 00:00:00,'603088,宁波精达,36.81,36.95,36.21,36.21,36.61,0.2,0.5463,0.9244,231110,8480882,2944800000,920250000,
2017-06-29 00:00:00,'603088,宁波精达,36.61,37.2,36.1,37.2,37.04,-0.43,-1.1609,1.2544,313600,11541583,2928800000,915250000,
2017-06-28 00:00:00,'603088,宁波精达,37.04,37.35,36.63,37.33,37.55,-0.51,-1.3582,1.0708,267701,9893887,2963200000,926000000,
2017-06-27 00:00:00,'603088,宁波精达,37.55,37.75,37.21,37.21,37.21,0.34,0.9137,2.5509,637726,23953315,3004000000,938750000,
2017-06-26 00:00:00,'603088,宁波精达,37.21,37.68,36.88,37.68,37.39,-0.18,-0.4814,2.5766,644148,24006814,2976800000,930250000,
2017-06-23 00:00:00,'603088,宁波精达,37.39,37.98,34.72,35,35.99,1.4,3.89,7.5775,1894373,69039967,2991200000,934750000,
2017-06-22 00:00:00,'603088,宁波精达,35.99,36.7,35,35.88,35.88,0.11,0.3066,3.8629,965714,34460430,2879200000,899750000,
2017-06-21 00:00:00,'603088,宁波精达,35.88,36.98,35.58,36.38,36.14,-0.26,-0.7194,2.028,506996,18425558,2870400000,897000000,
2017-06-20 00:00:00,'603088,宁波精达,36.14,36.98,36.03,36.17,36.16,-0.02,-0.0553,2.538,634500,23246868,2891200000,903500000,
2017-06-19 00:00:00,'603088,宁波精达,36.16,36.43,35.71,36.13,36.13,0.03,0.083,2.8061,701525,25310752,2892800000,904000000,
2017-06-16 00:00:00,'603088,宁波精达,36.13,36.55,36.01,36.55,36.55,-0.42,-1.1491,1.0683,267087,9684361,2890400000,903250000,
2017-06-15 00:00:00,'603088,宁波精达,36.55,37.39,36,36.82,36.93,-0.38,-1.029,2.6488,662190,24222674,2924000000,913750000,
2017-06-14 00:00:00,'603088,宁波精达,36.93,37.38,36.53,36.53,36.86,0.07,0.1899,3.1573,789320,29280652,2954400000,923250000,
2017-06-13 00:00:00,'603088,宁波精达,36.86,36.9,36,36.18,36.61,0.25,0.6829,2.9479,736967,27000943,2948800000,921500000,
2017-06-12 00:00:00,'603088,宁波精达,36.61,36.73,35.1,36.73,36.73,-0.12,-0.3267,3.3736,843399,30348115,2928800000,915250000,
2017-06-09 00:00:00,'603088,宁波精达,36.73,36.88,35.62,36.2,36.21,0.52,1.4361,3.5432,885803,32236753,2938400000,918250000,
2017-06-08 00:00:00,'603088,XD宁波精,36.21,36.3,35.27,35.45,35.45,0.76,2.1439,4.2203,1055068,37820943,2896800000,905250000,
2017-06-07 00:00:00,'603088,宁波精达,35.56,35.66,33.7,34.15,33.73,1.83,5.4254,5.3795,1344877,47219119,2844800000,889000000,
2017-06-06 00:00:00,'603088,宁波精达,33.73,34.45,33.6,33.88,34.26,-0.53,-1.547,1.8624,465600,15844345,2698400000,843250000,
2017-06-05 00:00:00,'603088,宁波精达,34.26,34.43,32.81,33.71,33.52,0.74,2.2076,2.0481,512025,17431790,2740800000,856500000,
2017-06-02 00:00:00,'603088,宁波精达,33.52,33.89,32.21,33.01,32.99,0.53,1.6065,2.2397,559934,18486985,2681600000,838000000,
2017-06-01 00:00:00,'603088,宁波精达,32.99,35.24,32.01,34.28,34.98,-1.99,-5.689,2.7231,680776,22955459,2639200000,824750000,
2017-05-31 00:00:00,'603088,宁波精达,34.98,35.2,34.35,34.5,34.15,0.83,2.4305,4.9368,1234189,42999252,2798400000,874500000,
2017-05-26 00:00:00,'603088,宁波精达,34.15,34.86,32.22,32.22,32.22,1.93,5.9901,6.6702,1667561,56181008,2732000000,853750000,
2017-05-25 00:00:00,'603088,宁波精达,32.22,32.25,31.35,32.18,32.18,0.04,0.1243,2.1884,547099,17430775,2577600000,805500000,
2017-05-24 00:00:00,'603088,宁波精达,32.18,32.23,31.32,31.9,32.03,0.15,0.4683,1.7882,447050,14230989,2574400000,804500000,
2017-05-23 00:00:00,'603088,宁波精达,32.03,34.14,31.32,34.14,34.12,-2.09,-6.1254,4.251,1062750,34742573,2562400000,800750000,
2017-05-22 00:00:00,'603088,宁波精达,34.12,35.73,33.98,35.73,35.53,-1.41,-3.9685,2.9981,749531,26055555,2729600000,853000000,
2017-05-19 00:00:00,'603088,宁波精达,35.53,36.08,35.43,36.01,35.9,-0.37,-1.0306,1.9208,480200,17126635,2842400000,888250000,
2017-05-18 00:00:00,'603088,宁波精达,35.9,36.35,35.62,35.89,35.89,0.01,0.0279,2.3587,589680,21244046,2872000000,897500000,
2017-05-17 00:00:00,'603088,宁波精达,35.89,36.28,35.66,35.77,36.07,-0.18,-0.499,3.2869,821730,29492770,2871200000,897250000,
2017-05-16 00:00:00,'603088,宁波精达,36.07,36.59,33.51,34.62,34.64,1.43,4.1282,9.1888,2297190,82486198,2885600000,901750000,
2017-05-15 00:00:00,'603088,宁波精达,34.64,34.8,34.32,34.71,34.26,0.38,1.1092,2.0008,500200,17265043,2771200000,866000000,
2017-05-12 00:00:00,'603088,宁波精达,34.26,34.74,34.02,34.5,34.36,-0.1,-0.291,2.0908,522700,17943837,2740800000,856500000,
2017-05-11 00:00:00,'603088,宁波精达,34.36,34.81,33.07,34.3,35.03,-0.67,-1.9126,4.2291,1057280,35990661,2748800000,859000000,
2017-05-10 00:00:00,'603088,宁波精达,35.03,36.1,34.8,35.7,35.94,-0.91,-2.532,3.0323,758083,27043079,2802400000,875750000,
2017-05-09 00:00:00,'603088,宁波精达,35.94,36.56,34.13,35,35.04,0.9,2.5685,7.7826,1945640,69553403,2875200000,898500000,
2017-05-08 00:00:00,'603088,宁波精达,35.04,35.8,34.77,35.23,35.5,-0.46,-1.2958,3.6463,911578,32202134,2803200000,876000000,
2017-05-05 00:00:00,'603088,宁波精达,35.5,36.28,35.21,35.6,35.84,-0.34,-0.9487,4.7378,1184444,42453335,2840000000,887500000,
2017-05-04 00:00:00,'603088,宁波精达,35.84,36.4,34.5,35.07,35.47,0.37,1.0431,7.3944,1848597,65729751,2867200000,896000000,
2017-05-03 00:00:00,'603088,宁波精达,35.47,37.12,33.2,36.99,36.81,-1.34,-3.6403,10.7887,2697175,95459036,2837600000,886750000,
2017-05-02 00:00:00,'603088,宁波精达,36.81,39.33,36.56,38.8,39.15,-2.34,-5.977,9.8533,2463313,92622706,2944800000,920250000,
2017-04-28 00:00:00,'603088,宁波精达,39.15,39.85,38.5,39.39,40.59,-1.44,-3.5477,6.9181,1729524,67594204,3132000000,978750000,
2017-04-27 00:00:00,'603088,宁波精达,40.59,42.3,38.5,42.18,42.78,-2.19,-5.1192,21.7802,5445052,213032152,3247200000,1014750000,
2017-04-26 00:00:00,'603088,宁波精达,42.78,42.94,39.06,39.9,40.4,2.38,5.8911,5.3688,1342198,54984031,3422400000,1069500000,
2017-04-25 00:00:00,'603088,宁波精达,40.4,41,39.18,39.45,39.2,1.2,3.0612,2.2813,570332,22870542,3232000000,1010000000,
2017-04-24 00:00:00,'603088,宁波精达,39.2,40.79,39.04,40.79,41.14,-1.94,-4.7156,3.9267,981681,38881520,3136000000,980000000,
2017-04-21 00:00:00,'603088,宁波精达,41.14,41.9,38.62,40.5,41.65,-0.51,-1.2245,8.469,2117253,86057237,3291200000,1028500000,
2017-04-20 00:00:00,'603088,宁波精达,41.65,42.43,37.87,37.87,42.08,-0.43,-1.0219,11.3966,2849143,114532467,3332000000,1041250000,
2017-04-19 00:00:00,'603088,宁波精达,42.08,46.43,42.08,46.01,46.76,-4.68,-10.0086,7.5545,1888630,80277132,3366400000,1052000000,
2017-04-18 00:00:00,'603088,宁波精达,46.76,47.75,43.62,46.69,46.61,0.15,0.3218,5.4612,1365293,62877476,3740800000,1169000000,
2017-04-17 00:00:00,'603088,宁波精达,46.61,49.07,46.27,49.07,49.38,-2.77,-5.6096,1.7016,425404,20148140,3728800000,1165250000,
2017-04-14 00:00:00,'603088,宁波精达,49.38,49.96,48.8,49.96,49.98,-0.6,-1.2005,2.526,631508,31052268,3950400000,1234500000,
2017-04-13 00:00:00,'603088,宁波精达,49.98,50.88,49.04,50.88,50.94,-0.96,-1.8846,2.9745,743627,37021830,3998400000,1249500000,
2017-04-12 00:00:00,'603088,宁波精达,50.94,52,50.71,52,51.89,-0.95,-1.8308,2.5594,639849,32858378,4075200000,1273500000,
2017-04-11 00:00:00,'603088,宁波精达,51.89,52.71,51.3,51.96,51.98,-0.09,-0.1731,7.93,1982492,102832138,4151200000,1297250000,
2017-04-10 00:00:00,'603088,宁波精达,51.98,52.4,51.6,52.11,52.36,-0.38,-0.7257,4.3929,1098231,57034592,4158400000,1299500000,
2017-04-07 00:00:00,'603088,宁波精达,52.36,52.61,52.04,52.23,52.71,-0.35,-0.664,1.4614,365362,19079318,4188800000,1309000000,
2017-04-06 00:00:00,'603088,宁波精达,52.71,52.92,52.03,52.75,52.78,-0.07,-0.1326,1.8575,464386,24365074,4216800000,1317750000,
2017-04-05 00:00:00,'603088,宁波精达,52.78,52.93,51.77,52.14,52.69,0.09,0.1708,1.7455,436366,22953150,4222400000,1319500000,
2017-03-31 00:00:00,'603088,宁波精达,52.69,52.8,51.6,52.64,52.76,-0.07,-0.1327,1.8286,457145,23878073,4215200000,1317250000,
2017-03-30 00:00:00,'603088,宁波精达,52.76,53.76,50.89,53.76,53.77,-1.01,-1.8784,4.259,1064754,55520280,4220800000,1319000000,
2017-03-29 00:00:00,'603088,宁波精达,53.77,53.9,52.7,53.7,53.74,0.03,0.0558,2.7617,690421,36780423,4301600000,1344250000,
2017-03-28 00:00:00,'603088,宁波精达,53.74,54.8,52.56,52.56,53.15,0.59,1.1101,2.583,645754,34417606,4299200000,1343500000,
2017-03-27 00:00:00,'603088,宁波精达,53.15,53.84,52.3,53.35,53.34,-0.19,-0.3562,3.4337,858421,45254787,4252000000,1328750000,
2017-03-24 00:00:00,'603088,宁波精达,53.34,54.09,53.27,54,54.06,-0.72,-1.3319,1.8839,470972,25261811,4267200000,1333500000,
2017-03-23 00:00:00,'603088,宁波精达,54.06,54.6,52.01,53.7,53.48,0.58,1.0845,3.8607,965178,51473761,4324800000,1351500000,
2017-03-22 00:00:00,'603088,宁波精达,53.48,53.73,53.16,53.4,53.6,-0.12,-0.2239,1.5744,393600,21043907,4278400000,1337000000,
2017-03-21 00:00:00,'603088,宁波精达,53.6,54.05,53.3,54,54.36,-0.76,-1.3981,2.8938,723438,38804614,4288000000,1340000000,
2017-03-20 00:00:00,'603088,宁波精达,54.36,55.68,52.7,52.8,53.05,1.31,2.4694,3.9222,980545,52316695,4348800000,1359000000,
2017-03-17 00:00:00,'603088,宁波精达,53.05,53.9,52.97,53.9,53.94,-0.89,-1.65,2.0457,511420,27269615,4244000000,1326250000,
2017-03-16 00:00:00,'603088,宁波精达,53.94,54.32,53.4,54.01,53.93,0.01,0.0185,2.2132,553300,29745284,4315200000,1348500000,
2017-03-15 00:00:00,'603088,宁波精达,53.93,54.25,53.2,53.42,53.69,0.24,0.447,6.0005,1500129,80735341,4314400000,1348250000,
